project_name,commitOneSha,commitTwoSha,tool,behavior_change,failed_test_cases,local_test_suite,class_under-analysis,method_under_analysis
commons-lang,ec0c4e5508dbd8af83253f7c50f8b728a1003388,da0612b348fcfa7679b92a5e9b8e1603e8e2da3a,randoop,False,set(),/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/ec0c4e5508dbd8af83253f7c50f8b728a1003388/randoop_1,org.apache.commons.lang3.math.NumberUtils,createNumber(String)Number
commons-lang,ec0c4e5508dbd8af83253f7c50f8b728a1003388,da0612b348fcfa7679b92a5e9b8e1603e8e2da3a,differential-evosuite,True,{'NumberUtils_ESTest#test0'},/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/ec0c4e5508dbd8af83253f7c50f8b728a1003388/evosuite_3,org.apache.commons.lang3.math.NumberUtils,isNumber(String)boolean
commons-lang,ec0c4e5508dbd8af83253f7c50f8b728a1003388,da0612b348fcfa7679b92a5e9b8e1603e8e2da3a,evosuite,True,"{'NumberUtils_ESTest#test006', 'NumberUtils_ESTest#test134'}",/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/ec0c4e5508dbd8af83253f7c50f8b728a1003388/evosuite_4,org.apache.commons.lang3.math.NumberUtils,isNumber(String)boolean
commons-lang,ec0c4e5508dbd8af83253f7c50f8b728a1003388,da0612b348fcfa7679b92a5e9b8e1603e8e2da3a,randoop,False,set(),/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/ec0c4e5508dbd8af83253f7c50f8b728a1003388/randoop_2,org.apache.commons.lang3.math.NumberUtils,isNumber(String)boolean
commons-lang,b5906d3f325ca3a1147d5fa68912975e2e6c347e,ea140fb5c327e2b58f6c5bf1057c7dede909a50c,differential-evosuite,True,{'ArrayUtils_ESTest#test0'},/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/b5906d3f325ca3a1147d5fa68912975e2e6c347e/evosuite_1,org.apache.commons.lang3.ArrayUtils,addAll(T[]| T)<
commons-lang,b5906d3f325ca3a1147d5fa68912975e2e6c347e,ea140fb5c327e2b58f6c5bf1057c7dede909a50c,evosuite,False,set(),/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/b5906d3f325ca3a1147d5fa68912975e2e6c347e/evosuite_2,org.apache.commons.lang3.ArrayUtils,addAll(T[]| T)<
commons-lang,b5906d3f325ca3a1147d5fa68912975e2e6c347e,ea140fb5c327e2b58f6c5bf1057c7dede909a50c,randoop,NONE,set(),NO-INFORMATION,org.apache.commons.lang3.ArrayUtils,addAll(T[]| T)<
commons-lang,e28c95ac2ce95852add84bdf3d2d9c00ac98f5de,a95e76eefb91bdd9cf1c22734874a3d3c95ed327,differential-evosuite,False,set(),/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/e28c95ac2ce95852add84bdf3d2d9c00ac98f5de/evosuite_1,org.apache.commons.lang3.time.FastDateFormat,format(Calendar| StringBuffer)StringBuffer
commons-lang,e28c95ac2ce95852add84bdf3d2d9c00ac98f5de,a95e76eefb91bdd9cf1c22734874a3d3c95ed327,evosuite,False,set(),/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/e28c95ac2ce95852add84bdf3d2d9c00ac98f5de/evosuite_2,org.apache.commons.lang3.time.FastDateFormat,format(Calendar| StringBuffer)StringBuffer
commons-lang,e28c95ac2ce95852add84bdf3d2d9c00ac98f5de,a95e76eefb91bdd9cf1c22734874a3d3c95ed327,randoop,False,set(),/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/e28c95ac2ce95852add84bdf3d2d9c00ac98f5de/randoop_1,org.apache.commons.lang3.time.FastDateFormat,format(Calendar| StringBuffer)StringBuffer
commons-lang,0aa57f04ede369a4f813bbb86d3eac1ed20b084c,cb40e35f5e0990fad4c5278964fcc24e112dde8c,differential-evosuite,True,{'StringUtils_ESTest#test0'},/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/0aa57f04ede369a4f813bbb86d3eac1ed20b084c/evosuite_1,org.apache.commons.lang3.StringUtils,replaceEach(String| String[]| String[]| boolean| int)String
commons-lang,0aa57f04ede369a4f813bbb86d3eac1ed20b084c,cb40e35f5e0990fad4c5278964fcc24e112dde8c,evosuite,True,"{'StringUtils_ESTest#test157', 'StringUtils_ESTest#test148'}",/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/0aa57f04ede369a4f813bbb86d3eac1ed20b084c/evosuite_2,org.apache.commons.lang3.StringUtils,replaceEach(String| String[]| String[]| boolean| int)String
commons-lang,0aa57f04ede369a4f813bbb86d3eac1ed20b084c,cb40e35f5e0990fad4c5278964fcc24e112dde8c,randoop,NONE,set(),NO-INFORMATION,org.apache.commons.lang3.StringUtils,replaceEach(String| String[]| String[]| boolean| int)String
commons-lang,c72adf1b7592f302b8abefdb3b2f95782cc75aa2,8b1a8e178abb46cc048a3982636b8ec4e6ffc8dc,differential-evosuite,False,set(),/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/c72adf1b7592f302b8abefdb3b2f95782cc75aa2/evosuite_1,org.apache.commons.lang.StringUtils,containsIgnoreCase(String| String)boolean
commons-lang,c72adf1b7592f302b8abefdb3b2f95782cc75aa2,8b1a8e178abb46cc048a3982636b8ec4e6ffc8dc,evosuite,False,set(),/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/c72adf1b7592f302b8abefdb3b2f95782cc75aa2/evosuite_2,org.apache.commons.lang.StringUtils,containsIgnoreCase(String| String)boolean
commons-lang,c72adf1b7592f302b8abefdb3b2f95782cc75aa2,8b1a8e178abb46cc048a3982636b8ec4e6ffc8dc,randoop,NONE,set(),NO-INFORMATION,org.apache.commons.lang.StringUtils,containsIgnoreCase(String| String)boolean
commons-lang,ac58807ede6d9a0625b489cdca6fd37bad9cacfe,4d3629f310e84cc24c0e5f09d97f5126692d0128,differential-evosuite,True,{'ClassUtils_ESTest#test0'},/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/ac58807ede6d9a0625b489cdca6fd37bad9cacfe/evosuite_1,org.apache.commons.lang.ClassUtils,getShortClassName(String)String
commons-lang,ac58807ede6d9a0625b489cdca6fd37bad9cacfe,4d3629f310e84cc24c0e5f09d97f5126692d0128,evosuite,True,"{'ClassUtils_ESTest#test03', 'ClassUtils_ESTest#test10', 'ClassUtils_ESTest#test52', 'ClassUtils_ESTest#test71', 'ClassUtils_ESTest#test48', 'ClassUtils_ESTest#test60', 'ClassUtils_ESTest#test01', 'ClassUtils_ESTest#test67', 'ClassUtils_ESTest#test41', 'ClassUtils_ESTest#test12', 'ClassUtils_ESTest#test14', 'ClassUtils_ESTest#test72', 'ClassUtils_ESTest#test11', 'ClassUtils_ESTest#test69', 'ClassUtils_ESTest#test55', 'ClassUtils_ESTest#test84', 'ClassUtils_ESTest#test64'}",/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/ac58807ede6d9a0625b489cdca6fd37bad9cacfe/evosuite_2,org.apache.commons.lang.ClassUtils,getShortClassName(String)String
commons-lang,ac58807ede6d9a0625b489cdca6fd37bad9cacfe,4d3629f310e84cc24c0e5f09d97f5126692d0128,randoop,NONE,set(),NO-INFORMATION,org.apache.commons.lang.ClassUtils,getShortClassName(String)String
commons-lang,ac58807ede6d9a0625b489cdca6fd37bad9cacfe,4d3629f310e84cc24c0e5f09d97f5126692d0128,differential-evosuite,True,{'ClassUtils_ESTest#test0'},/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/ac58807ede6d9a0625b489cdca6fd37bad9cacfe/evosuite_3,org.apache.commons.lang.ClassUtils,getPackageName(String)String
commons-lang,ac58807ede6d9a0625b489cdca6fd37bad9cacfe,4d3629f310e84cc24c0e5f09d97f5126692d0128,evosuite,False,set(),/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/ac58807ede6d9a0625b489cdca6fd37bad9cacfe/evosuite_4,org.apache.commons.lang.ClassUtils,getPackageName(String)String
commons-lang,ac58807ede6d9a0625b489cdca6fd37bad9cacfe,4d3629f310e84cc24c0e5f09d97f5126692d0128,randoop,NONE,set(),NO-INFORMATION,org.apache.commons.lang.ClassUtils,getPackageName(String)String
commons-lang,ac58807ede6d9a0625b489cdca6fd37bad9cacfe,4d3629f310e84cc24c0e5f09d97f5126692d0128,differential-evosuite,True,{'ClassUtils_ESTest#test0'},/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/ac58807ede6d9a0625b489cdca6fd37bad9cacfe/evosuite_5,org.apache.commons.lang.ClassUtils,static block
commons-lang,ac58807ede6d9a0625b489cdca6fd37bad9cacfe,4d3629f310e84cc24c0e5f09d97f5126692d0128,evosuite,True,"{'ClassUtils_ESTest#test11', 'ClassUtils_ESTest#test61', 'ClassUtils_ESTest#test00', 'ClassUtils_ESTest#test33', 'ClassUtils_ESTest#test58', 'ClassUtils_ESTest#test38', 'ClassUtils_ESTest#test09'}",/local/tmp.11125002/study-execution/nimrod-hunoroutput-test-dest/commons-lang/ac58807ede6d9a0625b489cdca6fd37bad9cacfe/evosuite_6,org.apache.commons.lang.ClassUtils,static block
commons-lang,ac58807ede6d9a0625b489cdca6fd37bad9cacfe,4d3629f310e84cc24c0e5f09d97f5126692d0128,randoop,NONE,set(),NO-INFORMATION,org.apache.commons.lang.ClassUtils,static block
